customer_country,customer_customer_id,event_day,event_hour,event_id,event_month,event_time,event_year,order_basket_value,order_channel,order_device,order_discount,order_id,order_is_returned,order_main_category,order_n_items,order_order_total,order_shipping_fee,price_average_per_item
ES,CUST-0167,11,6,ea88bbc2-4ee7-43ab-94e7-d95b99dcbddf,1,2026-01-11 06:21:02.394257+00:00,2026,304.43,direct,tablet,10.2,ORD-03064,True,fashion,8,294.23,0.0,38.05375
FR,CUST-0024,11,6,2759d3b8-9b55-4073-b047-afb062bb53bc,1,2026-01-11 06:15:02.376892+00:00,2026,420.97,seo,desktop,0.0,ORD-02858,False,fashion,6,420.97,0.0,70.16166666666668
BE,CUST-0349,11,6,803142cf-e615-4763-862f-ca0479469c71,1,2026-01-11 06:06:02.454434+00:00,2026,389.91,affiliate,mobile,0.0,ORD-04703,False,fashion,6,389.91,0.0,64.985
IT,CUST-0589,11,5,0eedecac-ad67-4f0b-bb75-7ffc6130b0c9,1,2026-01-11 05:59:04.841509+00:00,2026,402.22,seo,mobile,0.0,ORD-00144,False,electronics,3,397.22,0.0,134.07333333333335
IT,CUST-0292,11,5,9f70dd33-4d11-44bc-bb9a-3679ddc11436,1,2026-01-11 05:59:02.458730+00:00,2026,34.06,email,tablet,4.37,ORD-02289,False,home,2,37.05,7.36,17.03
BE,CUST-0325,11,5,3f73373b-fae0-4caf-add6-1fdb07ae8d0e,1,2026-01-11 05:56:11.775596+00:00,2026,496.92,seo,tablet,0.0,ORD-01516,False,electronics,2,496.92,0.0,248.46
DE,CUST-0522,11,5,f88a5bbe-db56-4487-9d43-cafb29503e82,1,2026-01-11 05:54:11.785514+00:00,2026,325.22,affiliate,tablet,0.0,ORD-00777,False,home,7,325.22,0.0,46.46
FR,CUST-0116,11,5,7b91542f-4929-4b93-9fd8-83e284c0f7c9,1,2026-01-11 05:51:04.814282+00:00,2026,131.69,direct,tablet,0.0,ORD-00756,False,fashion,3,131.69,0.0,43.89666666666667
ES,CUST-0530,11,5,a882618b-5898-42aa-8959-094029f14a0b,1,2026-01-11 05:45:11.756620+00:00,2026,84.9,seo,desktop,0.0,ORD-01226,False,electronics,4,84.9,0.0,21.225
DE,CUST-0410,11,5,e193ea47-52e0-4817-9f8f-d10edc5b49f0,1,2026-01-11 05:26:02.437136+00:00,2026,60.81,direct,desktop,5.91,ORD-01916,False,beauty,7,63.48,8.58,8.687142857142858
DE,CUST-0205,11,5,58222e07-4f8c-4745-becb-be0dd1c31202,1,2026-01-11 05:26:02.424771+00:00,2026,25.6,ads,tablet,10.12,ORD-00836,False,electronics,2,23.85,8.37,12.8
DE,CUST-0189,11,5,ed162969-f481-4693-a34b-9915914238ec,1,2026-01-11 05:24:11.822012+00:00,2026,186.59,affiliate,mobile,0.0,ORD-01294,False,sports,4,186.59,0.0,46.6475
ES,CUST-0545,11,5,1e9afeb0-fd83-4d90-ae38-11f39d90e0f4,1,2026-01-11 05:15:11.764604+00:00,2026,277.05,seo,mobile,0.0,ORD-03922,True,sports,3,277.05,0.0,92.35000000000001
DE,CUST-0429,11,5,b5a6bcaf-5923-4a08-abbe-4e9310e1febe,1,2026-01-11 05:09:11.798601+00:00,2026,417.76,affiliate,tablet,0.0,ORD-04034,False,sports,7,417.76,0.0,59.68
IT,CUST-0400,11,5,3efe3948-dcef-44eb-a260-9ae3ae7b1c84,1,2026-01-11 05:07:04.860192+00:00,2026,314.99,direct,tablet,0.0,ORD-04438,True,electronics,1,314.99,0.0,314.99
BE,CUST-0490,11,5,1fc84a11-ce40-42bf-b05f-c61156911406,1,2026-01-11 05:07:04.817628+00:00,2026,392.49,email,desktop,0.0,ORD-04058,True,fashion,7,392.49,0.0,56.07
FR,CUST-0565,11,5,287f6e86-c171-4695-907a-293e2bcbcf52,1,2026-01-11 05:07:04.808802+00:00,2026,378.01,affiliate,desktop,11.32,ORD-01296,False,home,6,366.69,0.0,63.001666666666665
FR,CUST-0069,11,5,95339344-b49d-4c76-8a15-bc3a513d70d8,1,2026-01-11 05:06:11.778142+00:00,2026,158.73,seo,mobile,0.0,ORD-00615,False,electronics,7,150.87,0.0,22.675714285714285
DE,CUST-0452,11,5,9ad6808b-ed94-4601-924b-c1df7ea2f775,1,2026-01-11 05:06:04.791034+00:00,2026,40.61,email,desktop,0.0,ORD-04847,False,home,1,43.0,2.39,40.61
ES,CUST-0393,11,5,063a098b-1a3b-4250-a598-f44733cac2a1,1,2026-01-11 05:04:02.440688+00:00,2026,462.21,seo,desktop,0.0,ORD-00991,False,electronics,6,462.21,0.0,77.035
BE,CUST-0423,11,5,cf7e705c-868e-4417-b504-92ae61a28ffc,1,2026-01-11 05:01:02.426840+00:00,2026,381.49,direct,desktop,0.0,ORD-03542,True,home,3,381.49,0.0,127.16333333333334
BE,CUST-0409,11,4,12f176e3-a83a-4816-a2fd-5baef26697cb,1,2026-01-11 04:53:04.862490+00:00,2026,62.58,direct,mobile,14.33,ORD-02373,False,beauty,4,53.92,5.67,15.645
BE,CUST-0316,11,4,dacc4529-2c12-4538-aa85-c8faf7f207b8,1,2026-01-11 04:49:04.809076+00:00,2026,447.97,email,desktop,0.0,ORD-00924,False,electronics,5,447.97,0.0,89.59400000000001
DE,CUST-0527,11,4,90c33cd5-cb31-4b4c-baec-e99e2ab31251,1,2026-01-11 04:39:04.812588+00:00,2026,128.07,email,desktop,0.0,ORD-00857,True,electronics,5,128.07,0.0,25.613999999999997
FR,CUST-0286,11,4,c165d119-0729-40a6-9730-ec9a03b095a7,1,2026-01-11 04:39:02.409968+00:00,2026,32.68,seo,tablet,0.0,ORD-04035,False,electronics,4,35.27,2.59,8.17
DE,CUST-0445,11,4,aea5082a-8cc4-43b8-8e9d-00de9fa74daf,1,2026-01-11 04:36:04.823840+00:00,2026,169.27,affiliate,mobile,0.0,ORD-02935,False,fashion,5,169.27,0.0,33.854
BE,CUST-0290,11,4,4c907a1c-a604-4036-afad-eeb5612592af,1,2026-01-11 04:29:02.448470+00:00,2026,201.45,direct,desktop,9.96,ORD-01635,False,sports,8,191.49,0.0,25.18125
IT,CUST-0050,11,4,00f63c9e-96f9-4653-9442-6aa08d9f456e,1,2026-01-11 04:26:04.845284+00:00,2026,473.0,affiliate,mobile,17.86,ORD-00609,False,beauty,5,455.14,0.0,94.6
DE,CUST-0192,11,4,d751fb4f-e0cb-4b4c-8572-7af0d4dc55ee,1,2026-01-11 04:26:04.823599+00:00,2026,145.09,direct,mobile,10.11,ORD-02990,False,fashion,7,134.98,0.0,20.72714285714286
IT,CUST-0326,11,4,49f25866-eaf2-4b58-9986-2cfbd1f26282,1,2026-01-11 04:25:04.800839+00:00,2026,72.58,ads,tablet,0.0,ORD-04441,False,sports,3,77.35,4.77,24.19333333333333
IT,CUST-0276,11,4,bfc8fe0b-db5f-4233-a1e9-0df2a9983259,1,2026-01-11 04:23:04.808599+00:00,2026,361.87,seo,mobile,0.0,ORD-01819,False,home,3,361.87,0.0,120.62333333333333
ES,CUST-0123,11,4,2b0e683c-d417-417e-bffa-2c2c6622468e,1,2026-01-11 04:18:04.790974+00:00,2026,152.18,affiliate,mobile,0.0,ORD-02428,False,home,6,152.18,0.0,25.363333333333333
FR,CUST-0539,11,4,51e9c357-13d0-480a-83db-54c7f5026b77,1,2026-01-11 04:16:04.855655+00:00,2026,175.79,ads,mobile,0.0,ORD-00596,False,electronics,8,175.79,0.0,21.97375
ES,CUST-0218,11,4,e185b91f-1be0-409d-8240-22ed6acc1c86,1,2026-01-11 04:13:04.873589+00:00,2026,67.14,email,desktop,0.0,ORD-01885,True,fashion,7,76.07,8.93,9.59142857142857
ES,CUST-0162,11,4,7dbaf136-b955-4644-94f7-61bdf7762e6b,1,2026-01-11 04:12:04.785711+00:00,2026,108.38,email,mobile,0.0,ORD-04037,False,sports,6,108.38,0.0,18.063333333333333
BE,CUST-0350,11,4,c9009281-ba04-4c1a-a7e9-ffa717f538d9,1,2026-01-11 04:11:11.750698+00:00,2026,138.24,email,mobile,0.0,ORD-04435,False,fashion,4,138.24,0.0,34.56
IT,CUST-0417,11,4,fb47e07a-66a7-4c9a-b7f3-b4b200d424e4,1,2026-01-11 04:09:02.377162+00:00,2026,383.54,email,mobile,0.0,ORD-02081,True,fashion,4,383.54,0.0,95.885
BE,CUST-0499,11,4,e6ffe61d-cf22-4256-bd22-ee04ec34b720,1,2026-01-11 04:08:04.837794+00:00,2026,403.17,direct,tablet,0.0,ORD-00376,False,home,6,397.94,0.0,67.19500000000001
FR,CUST-0370,11,4,e26dc3b0-8c95-410d-aafd-23e377226f47,1,2026-01-11 04:08:02.428331+00:00,2026,459.78,seo,tablet,21.68,ORD-00144,False,home,8,438.1,0.0,57.4725
DE,CUST-0407,11,4,36ab5ff8-1402-42cf-9712-c466cd77320e,1,2026-01-11 04:07:11.757853+00:00,2026,338.29,email,mobile,23.24,ORD-04826,False,electronics,6,315.05,0.0,56.38166666666667
ES,CUST-0575,11,4,0826c840-040f-4af4-aada-e284ad650fa4,1,2026-01-11 04:07:02.457970+00:00,2026,157.22,direct,mobile,0.0,ORD-01613,False,beauty,8,157.22,0.0,19.6525
FR,CUST-0241,11,4,6f01b03e-bd41-4697-adcb-f5fc362081de,1,2026-01-11 04:01:04.847626+00:00,2026,343.49,email,mobile,7.31,ORD-04648,False,beauty,1,336.18,0.0,343.49
BE,CUST-0332,11,3,6e953c84-0282-47ab-b220-6cd31a1daab3,1,2026-01-11 03:54:11.807384+00:00,2026,194.58,email,desktop,0.0,ORD-04875,False,electronics,8,194.58,0.0,24.3225
FR,CUST-0227,11,3,a6b265fb-70ad-4113-8c8e-b763b11cf8ef,1,2026-01-11 03:51:04.820222+00:00,2026,211.79,direct,desktop,0.0,ORD-01730,False,home,6,211.79,0.0,35.29833333333333
ES,CUST-0242,11,3,c8b32660-722c-436f-a9e6-cee5cc2c79e4,1,2026-01-11 03:47:11.812726+00:00,2026,339.99,ads,tablet,0.0,ORD-01384,True,fashion,2,339.99,0.0,169.995
IT,CUST-0419,11,3,ba25b909-0166-45dc-928d-70f3768ef1f7,1,2026-01-11 03:44:11.776348+00:00,2026,409.87,email,mobile,0.0,ORD-00143,True,fashion,7,409.87,0.0,58.55285714285714
IT,CUST-0174,11,3,c2dd6b77-0482-4699-a2ad-a02d6f315ddb,1,2026-01-11 03:44:11.760589+00:00,2026,414.87,ads,tablet,0.0,ORD-01972,False,fashion,2,414.87,0.0,207.435
FR,CUST-0329,11,3,738c4c37-2027-4d5b-aa61-098c5085c6c9,1,2026-01-11 03:41:11.782414+00:00,2026,148.21,seo,desktop,0.0,ORD-01264,False,home,4,148.21,0.0,37.0525
ES,CUST-0163,11,3,c570831d-26cd-48e8-8707-9a699973de31,1,2026-01-11 03:38:02.468446+00:00,2026,311.06,ads,tablet,0.0,ORD-01095,False,sports,6,311.06,0.0,51.843333333333334
BE,CUST-0206,11,3,1ce669e9-1ed3-4420-b8cc-51b303bb96fb,1,2026-01-11 03:31:04.788021+00:00,2026,226.39,email,mobile,11.4,ORD-03463,False,sports,8,214.99,0.0,28.29875
IT,CUST-0370,11,3,51f41492-8c92-4510-9a52-9edcae7ee4e4,1,2026-01-11 03:30:04.818087+00:00,2026,152.75,direct,tablet,0.0,ORD-00547,False,fashion,6,152.75,0.0,25.458333333333332
ES,CUST-0353,11,3,60ba6c4a-d82c-465f-855c-6a9b25e96f19,1,2026-01-11 03:24:04.790248+00:00,2026,339.15,email,mobile,0.0,ORD-04590,False,home,5,339.15,0.0,67.83
ES,CUST-0163,11,3,e9faedae-2f24-4af7-b138-10845a782667,1,2026-01-11 03:19:02.441118+00:00,2026,24.8,email,desktop,12.76,ORD-03307,False,beauty,1,15.49,3.45,24.8
FR,CUST-0082,11,3,211da332-266a-4249-a585-ef2a43918b0e,1,2026-01-11 03:17:04.802736+00:00,2026,95.16,seo,tablet,0.0,ORD-03566,False,electronics,5,95.16,0.0,19.032
ES,CUST-0187,11,3,37eb2085-1873-4346-a929-e74cd7440e5e,1,2026-01-11 03:13:11.747137+00:00,2026,279.56,affiliate,tablet,0.0,ORD-01903,False,fashion,7,279.56,0.0,39.93714285714286
DE,CUST-0261,11,3,890b90da-62e1-43c2-98d7-cc8f90a20b4c,1,2026-01-11 03:13:02.425176+00:00,2026,30.47,email,mobile,0.0,ORD-00927,False,fashion,7,36.44,5.97,4.352857142857142
ES,CUST-0081,11,3,1d497555-f066-4590-b1b7-a58d459cea15,1,2026-01-11 03:12:04.796128+00:00,2026,141.05,email,mobile,0.0,ORD-03864,False,beauty,7,141.05,0.0,20.150000000000002
BE,CUST-0451,11,3,f2bb12cb-ef45-4247-a008-53c78be7b47d,1,2026-01-11 03:12:02.381312+00:00,2026,153.68,affiliate,mobile,17.86,ORD-00642,False,electronics,8,135.82,0.0,19.21
FR,CUST-0331,11,3,00e0e1db-d7dd-4da5-9150-8cae08fd4b96,1,2026-01-11 03:10:11.813775+00:00,2026,240.58,direct,desktop,0.0,ORD-01565,False,beauty,1,240.58,0.0,240.58
DE,CUST-0075,11,3,c075cda7-e70e-4b75-b081-efca54056c0d,1,2026-01-11 03:10:02.463226+00:00,2026,406.28,affiliate,mobile,0.0,ORD-03346,False,fashion,6,406.28,0.0,67.71333333333332
IT,CUST-0084,11,3,375a5c28-a7ce-4aaf-b7bb-f7fe84f26815,1,2026-01-11 03:09:02.451841+00:00,2026,23.88,email,mobile,0.0,ORD-03714,False,home,8,32.07,8.19,2.985
IT,CUST-0483,11,3,d53d3f3e-6dda-495b-bdda-906766bffb1d,1,2026-01-11 03:07:04.808776+00:00,2026,118.22,email,tablet,27.77,ORD-03915,True,fashion,5,90.45,0.0,23.644
FR,CUST-0023,11,2,1c071940-85dd-4e26-a6fa-ef6ca38927bb,1,2026-01-11 02:57:11.745110+00:00,2026,457.05,ads,tablet,0.0,ORD-04481,False,sports,8,457.05,0.0,57.13125
BE,CUST-0176,11,2,826c7d17-50d6-4d5a-a089-a0fc5622eae8,1,2026-01-11 02:52:04.812824+00:00,2026,294.76,direct,mobile,0.0,ORD-00230,False,beauty,4,294.76,0.0,73.69
FR,CUST-0236,11,2,33a9710e-b0af-4926-afd3-19a23b001546,1,2026-01-11 02:52:04.800373+00:00,2026,303.32,ads,mobile,22.38,ORD-00909,False,electronics,6,280.94,0.0,50.553333333333335
FR,CUST-0462,11,2,5d6c6c75-58cb-4a2d-bddb-b773a2ba8602,1,2026-01-11 02:40:11.750475+00:00,2026,328.44,direct,desktop,0.0,ORD-03271,True,sports,8,328.44,0.0,41.055
IT,CUST-0355,11,2,3dfda27c-7fbd-40e8-a28d-a0916e3b112e,1,2026-01-11 02:28:02.395331+00:00,2026,262.59,ads,mobile,0.0,ORD-02756,False,electronics,1,262.59,0.0,262.59
FR,CUST-0296,11,2,367aef96-116b-41a2-899c-0da86e13a799,1,2026-01-11 02:12:04.803870+00:00,2026,155.31,seo,mobile,0.0,ORD-00675,False,sports,1,155.31,0.0,155.31
IT,CUST-0282,11,2,dfcff518-0df5-4b71-bc66-c20cedc506ce,1,2026-01-11 02:05:02.408584+00:00,2026,322.07,seo,tablet,3.7,ORD-03955,True,sports,2,318.37,0.0,161.035
FR,CUST-0210,11,2,d0b6b877-f482-43eb-b2da-3a992f5d6dd2,1,2026-01-11 02:04:04.797410+00:00,2026,163.77,affiliate,desktop,0.0,ORD-01559,False,home,7,163.77,0.0,23.395714285714288
ES,CUST-0059,11,2,b3f24251-0f2d-40b4-a04a-24bb8807d7c6,1,2026-01-11 02:00:04.795663+00:00,2026,188.99,email,tablet,0.0,ORD-02124,False,beauty,7,188.99,0.0,26.99857142857143
FR,CUST-0591,11,1,893b3d19-5894-496f-9b91-973a2e62bc9f,1,2026-01-11 01:58:11.749955+00:00,2026,200.43,seo,desktop,0.0,ORD-04065,False,fashion,4,200.43,0.0,50.1075
DE,CUST-0226,11,1,7e5fd2ae-a6cf-4b96-b1eb-60a755424836,1,2026-01-11 01:58:04.826318+00:00,2026,426.68,seo,mobile,0.0,ORD-00759,True,fashion,2,426.68,0.0,213.34
BE,CUST-0065,11,1,732bcd9c-eca7-407a-a43e-969735f76fd2,1,2026-01-11 01:54:02.378692+00:00,2026,166.81,direct,mobile,0.0,ORD-03843,False,sports,3,166.81,0.0,55.60333333333333
FR,CUST-0393,11,1,3f26c35e-fbfc-4a5d-a268-cab22fdff7e2,1,2026-01-11 01:47:11.790463+00:00,2026,374.17,direct,mobile,0.0,ORD-03196,False,beauty,2,374.17,0.0,187.085
ES,CUST-0317,11,1,f571209c-f69b-4335-8c00-03b9b6f00452,1,2026-01-11 01:40:04.800102+00:00,2026,70.49,seo,desktop,0.0,ORD-02941,False,sports,5,77.96,7.47,14.097999999999999
IT,CUST-0559,11,1,2933c061-93d7-4523-a1c2-7140f4da3381,1,2026-01-11 01:39:02.469082+00:00,2026,248.51,ads,tablet,0.0,ORD-03364,False,home,8,248.51,0.0,31.06375
BE,CUST-0078,11,1,394bd204-b4dd-4be8-9791-fbf14d45d42b,1,2026-01-11 01:36:04.838027+00:00,2026,25.64,direct,mobile,0.0,ORD-01698,False,beauty,8,32.94,7.3,3.205
FR,CUST-0119,11,1,b780cc5e-759d-4811-84fe-648895f385e8,1,2026-01-11 01:36:04.786003+00:00,2026,125.86,direct,tablet,0.0,ORD-04380,False,home,6,125.86,0.0,20.976666666666667
ES,CUST-0259,11,1,b5957dd9-ce3e-4f4a-808f-9e9f6cc3438e,1,2026-01-11 01:35:04.813046+00:00,2026,388.23,ads,mobile,27.06,ORD-00084,True,home,5,361.17,0.0,77.646
BE,CUST-0442,11,1,1402f5c0-cb7e-4cac-84bb-e43f28533a0c,1,2026-01-11 01:29:04.815408+00:00,2026,288.47,ads,tablet,0.0,ORD-00011,True,fashion,4,288.47,0.0,72.1175
ES,CUST-0554,11,1,f03a3d83-7592-435f-9e55-496a50bb8969,1,2026-01-11 01:27:11.778072+00:00,2026,452.57,email,desktop,0.0,ORD-02835,True,home,1,452.57,0.0,452.57
IT,CUST-0011,11,1,711d5a67-2f57-4628-b330-d2cc5e0dcfc8,1,2026-01-11 01:08:11.780197+00:00,2026,279.54,seo,desktop,26.59,ORD-01302,False,home,6,252.95,0.0,46.59
DE,CUST-0590,11,1,7b2bcfad-3d9f-4a06-87ee-8651ef7b5969,1,2026-01-11 01:07:11.785753+00:00,2026,491.61,affiliate,desktop,0.0,ORD-02156,False,home,1,491.61,0.0,491.61
ES,CUST-0305,11,1,62577f25-7da1-4c57-9e58-0bdeb58e6647,1,2026-01-11 01:07:04.846896+00:00,2026,187.45,direct,mobile,0.0,ORD-04620,False,fashion,4,187.45,0.0,46.8625
DE,CUST-0476,11,1,4ad0bc0c-ba90-4e41-8d86-eef6ebf0352b,1,2026-01-11 01:04:11.745602+00:00,2026,368.27,affiliate,mobile,0.0,ORD-00760,False,fashion,7,368.27,0.0,52.61
IT,CUST-0239,11,1,18bbbd91-dcb7-49d5-a2aa-7207d9014f14,1,2026-01-11 01:01:02.376673+00:00,2026,377.45,affiliate,tablet,21.3,ORD-03734,False,electronics,2,356.15,0.0,188.725
FR,CUST-0488,11,0,15d0a0f3-0782-4897-b5f0-54d4c6bb8023,1,2026-01-11 00:59:11.781764+00:00,2026,477.03,direct,mobile,21.91,ORD-04049,False,beauty,8,455.12,0.0,59.62875
DE,CUST-0419,11,0,53f2746e-b9a6-4d95-95db-24b6076f7ece,1,2026-01-11 00:54:02.410377+00:00,2026,308.83,ads,tablet,0.0,ORD-01284,False,home,4,308.83,0.0,77.2075
ES,CUST-0440,11,0,a7d92d1d-eb13-4b72-9439-1f5c3dbd1c0a,1,2026-01-11 00:44:02.408504+00:00,2026,164.13,ads,tablet,0.0,ORD-04369,False,electronics,1,164.13,0.0,164.13
FR,CUST-0584,11,0,54b90536-7579-4ad5-a7f1-8f3395dfb99b,1,2026-01-11 00:43:04.837089+00:00,2026,34.24,ads,desktop,0.0,ORD-02487,False,home,2,36.48,2.24,17.12
BE,CUST-0043,11,0,41c4c834-ce66-4bc2-b46f-38df7bba1769,1,2026-01-11 00:42:04.798579+00:00,2026,105.32,affiliate,desktop,0.0,ORD-04532,False,electronics,2,105.32,0.0,52.66
ES,CUST-0192,11,0,5f336174-8d57-42f1-bf7f-d741f91a93d9,1,2026-01-11 00:40:04.834815+00:00,2026,12.0,email,tablet,0.0,ORD-02207,True,beauty,7,14.9,2.9,1.7142857142857142
BE,CUST-0487,11,0,d7501280-0493-48da-ae79-9807a56ef1f2,1,2026-01-11 00:33:02.395395+00:00,2026,395.06,seo,mobile,13.62,ORD-02537,False,beauty,8,381.44,0.0,49.3825
BE,CUST-0194,11,0,3dc3d711-cc82-4586-b612-ca2f45c1e439,1,2026-01-11 00:32:11.821976+00:00,2026,249.12,seo,mobile,15.9,ORD-02782,False,electronics,3,233.22,0.0,83.04
FR,CUST-0488,11,0,341a8157-ba09-4cdc-ac24-79b4b9539ba6,1,2026-01-11 00:25:02.448105+00:00,2026,274.45,email,mobile,0.0,ORD-02780,False,home,8,274.45,0.0,34.30625
DE,CUST-0246,11,0,9042fb42-dc3d-4054-ab2f-4666584b39d3,1,2026-01-11 00:19:02.431421+00:00,2026,371.04,affiliate,desktop,8.97,ORD-02598,False,beauty,5,362.07,0.0,74.208
BE,CUST-0095,11,0,a617fc2e-51b2-4573-9247-372dc8588ee3,1,2026-01-11 00:17:02.439069+00:00,2026,142.62,seo,desktop,0.0,ORD-00724,True,beauty,7,142.62,0.0,20.374285714285715
IT,CUST-0117,11,0,e1a637b7-c65d-4b19-aa46-f1979684e327,1,2026-01-11 00:12:02.433903+00:00,2026,111.02,direct,desktop,13.44,ORD-03547,False,sports,5,97.58,0.0,22.204
IT,CUST-0309,10,23,c21706ce-ecab-4808-9249-5002d934b904,1,2026-01-10 23:56:11.763734+00:00,2026,212.8,affiliate,tablet,0.0,ORD-00951,False,home,3,212.8,0.0,70.93333333333334
FR,CUST-0163,10,23,40af21f4-a631-4353-8253-c0f9ebb58eda,1,2026-01-10 23:55:02.380356+00:00,2026,466.25,seo,tablet,0.0,ORD-01761,False,fashion,2,466.25,0.0,233.125
ES,CUST-0263,10,23,84a5305b-1121-40e1-ab9b-4ceb2db4f758,1,2026-01-10 23:54:02.408329+00:00,2026,87.17,direct,desktop,0.0,ORD-04057,False,fashion,1,87.17,0.0,87.17
IT,CUST-0298,10,23,76355c5d-7e25-43b2-8a2a-a3078fc6f9db,1,2026-01-10 23:53:11.790565+00:00,2026,424.09,seo,desktop,0.0,ORD-00979,False,fashion,6,424.09,0.0,70.68166666666666
IT,CUST-0034,10,23,7203cb11-6581-470d-8958-d2c685c250ea,1,2026-01-10 23:53:02.395926+00:00,2026,461.95,affiliate,desktop,2.94,ORD-01167,True,beauty,3,459.01,0.0,153.98333333333332
BE,CUST-0058,10,23,9e39b31c-ab1d-4235-a052-289233ae1b60,1,2026-01-10 23:52:11.767853+00:00,2026,493.3,ads,desktop,0.0,ORD-01213,False,sports,8,472.65,0.0,61.6625
DE,CUST-0021,10,23,335a6f07-4b72-4154-bc45-2aa9dc90a53b,1,2026-01-10 23:50:11.759493+00:00,2026,106.28,email,tablet,0.0,ORD-02526,False,sports,6,106.28,0.0,17.713333333333335
FR,CUST-0496,10,23,74b691e9-e0ff-47f6-a0b4-b4e4e2d518c6,1,2026-01-10 23:43:04.841787+00:00,2026,430.26,direct,desktop,0.0,ORD-02152,False,beauty,1,430.26,0.0,430.26
IT,CUST-0060,10,23,7c656538-f1bb-48d4-b667-9da3d7770c20,1,2026-01-10 23:43:04.802647+00:00,2026,361.75,email,mobile,26.15,ORD-02116,False,beauty,1,335.6,0.0,361.75
BE,CUST-0163,10,23,2b9fda4f-85e4-4fb0-84dd-519480288d3e,1,2026-01-10 23:43:02.437225+00:00,2026,266.22,seo,desktop,0.0,ORD-00638,False,home,4,266.22,0.0,66.555
ES,CUST-0434,10,23,72a41058-2799-4b15-a801-f90099c43ece,1,2026-01-10 23:35:04.804005+00:00,2026,37.77,seo,mobile,0.0,ORD-00283,False,sports,8,46.01,8.24,4.72125
IT,CUST-0440,10,23,7a9f3d08-45db-47c5-b08f-1d55aee42b45,1,2026-01-10 23:34:04.788326+00:00,2026,142.88,direct,tablet,0.0,ORD-03628,True,fashion,8,142.88,0.0,17.86
ES,CUST-0484,10,23,16988e66-c680-4181-9b24-a61102fe2fea,1,2026-01-10 23:33:04.790501+00:00,2026,174.06,ads,mobile,0.0,ORD-03287,False,fashion,2,174.06,0.0,87.03
BE,CUST-0465,10,23,383f1a4b-e685-4f6d-9104-78ac35a8dc28,1,2026-01-10 23:33:02.364471+00:00,2026,71.7,affiliate,desktop,14.43,ORD-03732,True,electronics,8,65.74,8.47,8.9625
ES,CUST-0059,10,23,693b4521-4f4f-49da-8f43-66eb1a7b9da0,1,2026-01-10 23:30:04.827329+00:00,2026,293.73,affiliate,mobile,15.58,ORD-00537,False,fashion,3,278.15,0.0,97.91000000000001
BE,CUST-0313,10,23,e8bb00a4-f10b-4603-ba76-4a207cf119d2,1,2026-01-10 23:28:02.383356+00:00,2026,29.45,email,tablet,25.74,ORD-01037,True,fashion,5,9.88,6.17,5.89
FR,CUST-0462,10,23,d415bcb6-cfa8-47ab-85fb-8f23625ad2ba,1,2026-01-10 23:25:02.440895+00:00,2026,122.86,ads,mobile,0.0,ORD-01612,False,beauty,4,122.86,0.0,30.715
IT,CUST-0071,10,23,d8d1d4e8-8509-4c4d-aa38-a7379f187b88,1,2026-01-10 23:19:11.819672+00:00,2026,236.73,direct,mobile,0.0,ORD-03679,False,fashion,6,236.73,0.0,39.455
ES,CUST-0549,10,23,a3ab1dd1-d50c-44e4-bb37-192b2d927a35,1,2026-01-10 23:10:04.847589+00:00,2026,385.55,email,mobile,0.0,ORD-03754,False,home,4,385.55,0.0,96.3875
FR,CUST-0400,10,23,4ff69ecc-1344-4db1-a701-ebb9c8d3d679,1,2026-01-10 23:09:11.820335+00:00,2026,424.08,direct,mobile,0.0,ORD-03737,False,home,6,424.08,0.0,70.67999999999999
IT,CUST-0540,10,23,b2dbc005-b176-4e95-b879-fb52b3b7f50f,1,2026-01-10 23:06:11.782520+00:00,2026,352.79,direct,desktop,0.0,ORD-04221,True,home,2,352.79,0.0,176.395
IT,CUST-0009,10,23,3a86324f-fa7c-4b3c-bc9a-8b222d7942d8,1,2026-01-10 23:04:02.435909+00:00,2026,437.69,ads,tablet,21.89,ORD-03429,False,home,3,415.8,0.0,145.89666666666668
IT,CUST-0320,10,23,5524f2ae-0615-418c-8d96-099fdf17b21b,1,2026-01-10 23:01:02.457503+00:00,2026,189.21,direct,mobile,17.27,ORD-01069,False,sports,1,171.94,0.0,189.21
DE,CUST-0287,10,22,6ad106d8-7157-4fdc-97f5-e2d72e913479,1,2026-01-10 22:52:11.748444+00:00,2026,368.8,seo,desktop,21.75,ORD-04781,False,electronics,7,347.05,0.0,52.68571428571429
BE,CUST-0033,10,22,ca476161-62e2-457f-9748-89c0cbcdcc7b,1,2026-01-10 22:49:11.793140+00:00,2026,132.74,affiliate,mobile,3.09,ORD-01194,False,sports,1,129.65,0.0,132.74
DE,CUST-0226,10,22,9517a843-d406-4e17-841d-98bf754a306d,1,2026-01-10 22:47:04.801540+00:00,2026,350.46,affiliate,tablet,10.06,ORD-00143,False,home,1,340.4,0.0,350.46
BE,CUST-0116,10,22,a749e8ba-6b86-4eba-8ba5-77aee60c4af9,1,2026-01-10 22:46:11.789706+00:00,2026,18.83,direct,desktop,0.0,ORD-00722,False,home,3,22.22,3.39,6.276666666666666
BE,CUST-0017,10,22,4d598c27-b3de-48a1-b5f3-b43bd4e2d45a,1,2026-01-10 22:43:11.774559+00:00,2026,168.79,seo,tablet,18.84,ORD-04620,False,home,8,149.95,0.0,21.09875
