event_day,event_hour,event_month,event_year,order_basket_value,order_discount,order_n_items,order_order_total,order_shipping_fee,price_average_per_item,customer_country_DE,customer_country_ES,customer_country_FR,customer_country_IT,order_channel_affiliate,order_channel_direct,order_channel_email,order_channel_seo,order_device_mobile,order_device_tablet,order_main_category_electronics,order_main_category_fashion,order_main_category_home,order_main_category_sports,order_is_returned
-0.5,0.75,0.0,0.0,-0.9604499912111092,2.1891378655526017,0.2,-0.981049038056164,0.0,-0.714954909855265,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
0.1875,1.0,0.0,0.0,-0.6018632448584987,0.0,-0.4,-0.5811354124893319,0.0,-0.04577136786475658,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.9375,-0.5833333333333334,0.0,0.0,-0.9182633151696256,2.2301557159134067,0.8,-0.9336664918612663,0.0,-0.7168799696222838,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-0.5,0.5833333333333334,0.0,0.0,-0.3246306080878475,0.0,0.0,-0.30543644795426267,0.0,-0.17735125087641695,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.25,0.25,0.0,0.0,-0.9196281782180266,0.0,0.0,-0.8653484282937965,0.0,-0.6683780205277132,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.5625,-0.8333333333333334,0.0,0.0,-0.8670189116251176,0.0,-0.2,-0.8178013593690554,0.0,-0.5777796108068441,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
0.9375,0.9166666666666666,0.0,0.0,0.7741255053612234,0.0,0.4,0.7872412623006446,0.0,0.23076824618465278,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
0.8125,0.9166666666666666,0.0,0.0,0.14637122206942196,0.0,0.0,0.1629597639098827,0.0,0.21134698718760095,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
-0.0625,0.5833333333333334,0.0,0.0,0.7955910787588018,0.0,0.2,0.8085880864978251,0.0,0.4443952686991482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.8125,-0.5,0.0,0.0,-0.22710493935665318,1.2806684390429168,0.6,-0.2431234640260769,0.0,-0.3838563324190085,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.875,0.25,0.0,0.0,0.44415952353871774,0.0,0.0,0.45910067762799356,0.0,0.4570992978708578,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.375,-0.75,0.0,0.0,0.958133859977459,0.0,0.0,0.9702316685689607,0.0,0.8812609596570845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
0.6875,0.75,0.0,0.0,-0.2892682472883687,0.0,0.6,-0.27026971445023706,0.0,-0.4131710723362256,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.5625,0.0,0.0,0.0,-0.6695273644701333,1.0786175465248766,-0.2,-0.6776279935424828,0.0,-0.36047085460081607,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
0.75,1.0,0.0,0.0,0.7606423128224747,0.0,0.0,0.773832659818408,0.0,0.7182793925025635,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.1875,0.8333333333333334,0.0,0.0,0.3625986165251827,0.0,0.2,0.37799097181519975,0.0,0.15853071974992416,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
-0.625,-0.8333333333333334,0.0,0.0,-0.0354450797721092,0.0,0.0,-0.017850716188008365,0.0,0.06130154860932354,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.375,1.0,0.0,0.0,0.9173120469843764,0.0,0.2,0.929635684980103,0.0,0.5247562742925733,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.625,0.16666666666666666,0.0,0.0,-0.6129475871909671,0.0,0.0,-0.5921584353888392,0.0,-0.41528727278933136,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
0.875,0.9166666666666666,0.0,0.0,-0.988698520364377,0.0,-0.2,-0.9465815261539727,0.0,-0.7116691104420555,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
0.125,-0.08333333333333333,0.0,0.0,0.36243317857992213,0.0,0.0,0.3778264490853565,0.0,0.38965394149445287,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.6875,-0.5833333333333334,0.0,0.0,0.38381603300487,2.2742119255601976,0.8,0.3375183802737247,0.0,-0.17960398039101355,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
-0.4375,-0.16666666666666666,0.0,0.0,-0.10434998397319901,0.0,-0.2,-0.08637443316778234,0.0,0.2614190204893146,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
-0.25,-0.8333333333333334,0.0,0.0,0.5151324020555664,0.0,0.2,0.5296809287308099,0.0,0.25923455550546326,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.125,0.0,0.0,0.0,-0.9029189457466938,0.0,0.2,-0.8573690758963918,0.0,-0.6769725249485528,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.875,0.6666666666666666,0.0,0.0,-0.6406998025084528,0.0,-0.6,-0.6197571233200687,0.0,0.5467647590048738,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.125,0.75,0.0,0.0,0.879716273923878,0.0,-0.4,0.8922478946231915,0.0,2.127658227938112,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
0.5625,1.0,0.0,0.0,0.2948931374272331,0.0,-0.6,0.31066004462679037,0.0,2.127658227938112,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.375,0.16666666666666666,0.0,0.0,0.7129134656147572,2.4999999999999996,-0.6,0.6237467995187709,0.0,2.127658227938112,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.3125,0.0,0.0,0.0,0.9560658856617,2.4999999999999996,0.0,0.8920011105284265,0.0,0.8795543463884508,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.6875,-0.6666666666666666,0.0,0.0,0.47699895567297057,0.0,0.6,0.49175843950190745,0.0,-0.05181765487363036,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
-0.875,0.08333333333333333,0.0,0.0,0.36843030409562316,0.0,-0.2,0.3837903980421795,0.0,0.7816402544560381,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.375,1.0,0.0,0.0,0.6189447127066682,0.0,0.2,0.6329189417075403,0.0,0.3277721443737939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
-0.3125,-0.25,0.0,0.0,0.9841903363560225,0.0,0.2,0.9961439985192955,0.0,0.5689097727786651,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.875,0.08333333333333333,0.0,0.0,0.9213652766432642,2.371439422711736,0.0,0.8694614965398813,0.0,0.8509173757407769,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0.8125,0.8333333333333334,0.0,0.0,-0.09301748472283966,0.0,0.6,-0.07510462617350974,0.0,-0.3206238727971737,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
0.5625,-0.5833333333333334,0.0,0.0,0.12292039332871485,2.4999999999999996,-0.6,0.053881194023711936,0.0,2.127658227938112,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
-0.0625,-0.4166666666666667,0.0,0.0,-0.27777031009274866,0.0,0.8,-0.2588353847261211,0.0,-0.4525938388416647,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
0.375,0.5833333333333334,0.0,0.0,0.18508370126043047,0.0,-0.6,0.20145808269323717,0.0,2.127658227938112,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.8125,0.8333333333333334,0.0,0.0,0.2872002729726098,0.0,0.0,0.3030097376890727,0.0,0.32756735078155785,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
-0.9375,-0.25,0.0,0.0,0.43563946935779063,0.0,-0.2,0.45062775704105873,0.0,0.8555934960968333,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
-0.4375,0.4166666666666667,0.0,0.0,-0.3571805238178941,0.0,0.6,-0.3378062950509506,0.0,-0.44519688933161505,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.125,0.4166666666666667,0.0,0.0,-0.8269829288720234,2.4230915305734904,0.8,-0.8485671098497702,0.0,-0.6792150147835375,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.6875,0.3333333333333333,0.0,0.0,-0.6482685885041308,0.0,0.8,-0.627284038210404,0.0,-0.605472255445874,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.5625,1.0,0.0,0.0,0.10852729209103215,0.0,-0.4,0.12532518945820598,0.0,1.1267402122173598,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.1875,-0.5833333333333334,0.0,0.0,0.588090535915544,0.0,0.2,0.6022354525917472,0.0,0.3074020083993817,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0.75,-0.16666666666666666,0.0,0.0,0.4133467062339087,2.4999999999999996,0.4,0.318639397024195,0.0,0.03227774562075928,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.9375,0.0,0.0,0.0,-0.6326347026769926,0.5727307254082795,-0.6,-0.6272429075279432,0.0,0.57338792599556,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
-0.8125,0.9166666666666666,0.0,0.0,0.06944257752318712,0.0,0.0,0.08645669453270396,0.0,0.14786097359442618,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
0.0625,0.6666666666666666,0.0,0.0,0.7773101858074923,0.0,-0.6,0.7904083248501301,0.0,2.127658227938112,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
0.375,0.5,0.0,0.0,0.6705613516280129,2.4999999999999996,-0.2,0.5955722820330897,0.0,1.1140885191858887,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
-0.75,-0.3333333333333333,0.0,0.0,-0.731070280107121,0.0,-0.4,-0.6851137777503573,0.0,-0.2590297619132272,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
-0.0625,-0.4166666666666667,0.0,0.0,-0.7608491102540506,0.0,-0.4,-0.7030056246208266,0.0,-0.3081802240498786,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
-0.8125,0.9166666666666666,0.0,0.0,-0.8140374096553721,0.0,-0.6,-0.7813595747087434,0.0,-0.02542853770264251,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.1875,0.3333333333333333,0.0,0.0,-0.6180761634940494,2.4999999999999996,0.0,-0.7146456077572467,0.0,-0.41951967369554305,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
-0.4375,0.75,0.0,0.0,-0.9694249997415032,2.4999999999999996,0.6,-1.0112800896648877,0.0,-0.7339168460811588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
-0.1875,-0.08333333333333333,0.0,0.0,-0.03618955052578247,0.0,0.6,-0.01859106847230367,0.0,-0.29382516844171375,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
0.625,0.5,0.0,0.0,0.7472004797700412,0.0,0.8,0.7604651880186322,0.0,-0.029660938608854187,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
-0.1875,-0.08333333333333333,0.0,0.0,0.06729188423479784,0.0,0.8,0.0843178990447399,0.0,-0.31021109383955275,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.4375,-0.9166666666666666,0.0,0.0,0.4295596248694591,1.5222180022787695,0.0,0.4033686028935435,0.0,0.4450506081943036,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
0.9375,0.08333333333333333,0.0,0.0,-0.17089739745432359,2.4999999999999996,0.8,-0.22852207175247558,0.0,-0.40849495198016916,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0.25,0.5833333333333334,0.0,0.0,-0.10567348753528474,2.4999999999999996,-0.4,-0.18426545742460237,0.0,0.7731982074871969,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
-0.9375,0.5833333333333334,0.0,0.0,-0.9284377488031599,0.0,0.4,-0.8957028719499028,0.0,-0.7059348898594462,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.125,1.0,0.0,0.0,0.9100741368792199,0.0,0.4,0.9224378155494545,0.0,0.3055634170379735,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.375,-0.9166666666666666,0.0,0.0,0.7102250990042703,2.4999999999999996,-0.4,0.6493712146918798,0.0,2.1198526055006988,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.125,-0.3333333333333333,0.0,0.0,-0.6473586798051968,0.0,0.4,-0.6263791631962654,0.0,-0.5512929728776486,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
-0.6875,-0.6666666666666666,0.0,0.0,0.20477081674645609,0.0,-0.4,0.2210362875446011,0.0,1.2855917752617876,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
-0.5,-0.5833333333333334,0.0,0.0,-0.3491981429590645,0.0,0.0,-0.32986807333600693,0.0,-0.19762581650778574,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.375,-0.4166666666666667,0.0,0.0,0.6687828937164602,0.0,-0.4,0.682481414072863,0.0,2.051451545693859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1
-0.375,-0.5833333333333334,0.0,0.0,-0.7601459989866926,2.1511583744777822,0.6,-0.7690203699704887,0.0,-0.6352258387750255,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
-0.8125,-0.25,0.0,0.0,-0.22896611624083624,2.4999999999999996,0.0,-0.3244799539336357,0.0,-0.09840332106942071,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.875,-0.75,0.0,0.0,-0.016957389389223764,0.0,-0.4,0.0005346988719910148,0.0,0.9196256259359707,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.4375,0.08333333333333333,0.0,0.0,0.652197739704073,0.0,-0.4,0.6659880104060627,0.0,2.024077468864974,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
-0.375,-0.9166666666666666,0.0,0.0,-0.9437407587397765,0.0,0.0,-0.9315688270557629,0.0,-0.6882771312399825,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
-0.6875,-0.4166666666666667,0.0,0.0,1.0038774518420481,2.4999999999999996,-0.6,0.9062734573423409,0.0,2.127658227938112,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
-0.4375,0.6666666666666666,0.0,0.0,-0.8362060943203086,0.0,0.4,-0.7885574441393919,0.0,-0.65519158867207,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
0.625,-0.5833333333333334,0.0,0.0,-0.18611768841830983,0.0,0.0,-0.16768979239288032,0.0,-0.06304229414332992,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.875,-0.9166666666666666,0.0,0.0,1.0175674418123728,2.4999999999999996,0.6,0.9244120883075753,0.0,0.20310160708114489,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
0.75,0.16666666666666666,0.0,0.0,-0.6923578009161125,0.0,0.4,-0.6711293457136688,0.0,-0.5760502426946286,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.875,-0.6666666666666666,0.0,0.0,0.318509404113201,0.0,-0.2,0.33414566431193515,0.0,0.7267100620496142,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.375,0.75,0.0,0.0,0.4559883366248592,0.7246486897075579,-0.4,0.45124471727797133,0.0,1.700230535009038,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.8333333333333334,0.0,0.0,0.8288027462698914,0.0,0.4,0.7665936597052987,0.0,0.26085014939976997,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.375,-0.6666666666666666,0.0,0.0,0.44320825535346847,0.0,0.0,0.458154671931394,0.0,0.45631425576728624,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
-0.75,-0.8333333333333334,0.0,0.0,-0.688759525606692,0.0,-0.2,-0.6675509763395749,0.0,-0.3816328591318742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
0.5625,-0.8333333333333334,0.0,0.0,0.49188837074643527,2.4999999999999996,0.6,0.4049315688270557,0.0,-0.044796160282680186,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.9375,0.25,0.0,0.0,-0.7700309162160206,0.0,0.2,-0.7285066477465527,0.0,-0.58923895003463,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.6875,-0.4166666666666667,0.0,0.0,0.36218502166203104,1.595138625142423,-0.2,0.33439244840670024,0.0,0.7747682916943399,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
-0.1875,0.9166666666666666,0.0,0.0,-0.7901316265651981,0.0,0.8,-0.7320438864381859,0.0,-0.6640090905600109,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.0,-0.5833333333333334,0.0,0.0,-0.8005955766029386,2.4999999999999996,-0.6,-0.8788804228234157,0.0,0.018943407281834423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.9375,-0.5833333333333334,0.0,0.0,-0.09628488414173897,0.0,0.0,-0.07835395008791689,0.0,0.011092986246119233,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-0.25,-0.8333333333333334,0.0,0.0,-0.4184752825369909,0.0,0.2,-0.39876196645792855,0.0,-0.35713954550044297,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.4375,0.8333333333333334,0.0,0.0,0.4711672681025301,2.4999999999999996,0.0,0.40085963126343166,0.0,0.4793876671592142,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
-0.5,0.08333333333333333,0.0,0.0,0.44039581028403624,0.0,0.4,0.4553577855240562,0.0,0.04715941332324525,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.4375,0.8333333333333334,0.0,0.0,0.6994302730760084,0.0,-0.2,0.7129592497763518,0.0,1.1458542808260577,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.5625,0.3333333333333333,0.0,0.0,0.5326688242532027,2.1071021648309913,0.2,0.49007208152101256,0.0,0.2708122199198745,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
-0.9375,-0.08333333333333333,0.0,0.0,0.5177380496934227,0.0,0.4,0.5322721617258434,0.0,0.08971097082117964,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0
-0.5625,0.08333333333333333,0.0,0.0,-0.5222875931880926,0.0,0.4,-0.5019999794346588,0.0,-0.48248232588633677,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.0,1.0,0.0,0.0,-0.21440757705789296,0.0,0.8,-0.19582317919610087,0.0,-0.426448523566196,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
-0.875,-0.4166666666666667,0.0,0.0,0.8860442753301003,1.6619825294341055,0.8,0.8535439224275329,0.0,0.027630068819180054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
0.5625,-0.08333333333333333,0.0,0.0,0.6549274658008747,0.8097227497151539,0.4,0.6467799816968464,0.0,0.1651887869819539,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
-0.6875,-0.75,0.0,0.0,0.6225016285297738,0.6745157614887961,0.0,0.6181941573865565,0.0,0.6042776261578305,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
0.875,-0.5833333333333334,0.0,0.0,-0.4242242511348009,2.4999999999999996,0.8,-0.504385559017388,0.0,-0.5130250146839851,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.125,0.9166666666666666,0.0,0.0,0.6167113004456484,0.0,-0.4,0.6306978848546544,0.0,1.9655065014854645,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.5,0.5833333333333334,0.0,0.0,0.32789800750674675,0.0,-0.6,0.3434823292305477,0.0,2.127658227938112,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.0625,-0.75,0.0,0.0,-0.9864237486170422,0.0,0.2,-0.9348592816526309,0.0,-0.7321029599784966,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.5,-0.25,0.0,0.0,0.8339726820592889,0.0,0.0,0.8467573598214929,0.0,0.7787958990083156,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
0.375,-0.5,0.0,0.0,0.9118112353044575,0.0,0.4,0.9241653042128102,0.0,0.3065191204684085,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0.5625,0.9166666666666666,0.0,0.0,-0.5121958785271886,0.0,-0.4,-0.49196409291421167,0.0,0.10222613479116037,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
0.875,0.5,0.0,0.0,0.04512319956986133,0.0,0.2,0.06227185324572492,0.0,-0.05106869545059564,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.75,-0.25,0.0,0.0,0.7546451873067737,0.0,0.4,0.7678687108615849,0.0,0.220050714857633,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-0.6875,0.16666666666666666,0.0,0.0,-0.1599371335808009,0.0,-0.4,-0.14165407039516303,0.0,0.6836351431492989,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.5625,0.08333333333333333,0.0,0.0,-0.5860639210861001,0.0,-0.2,-0.5654234917892875,0.0,-0.26863230590473963,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
0.875,-0.25,0.0,0.0,-0.165479304747035,1.0755791872388911,-0.6,-0.17628610502719771,0.0,2.1154836755329964,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.5625,-0.5833333333333334,0.0,0.0,0.985472480431793,2.4999999999999996,0.6,0.9111680085551819,0.0,0.1879663854073188,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
